45.49234,25.1385095,31.503709999999998,35.5477538,32.90657497701689,NaN,35.5477538,NaN,38.4564128029703,29.271120675000002,29.55412,35.099076875,41.80578703829787,34.826789999999995,33.66400734545454,NaN,NaN,NaN,33.82912364,43.550558333333335,39.865343,NaN,32.39227115,44.591557,42.860688,29.7391162,NaN,NaN,41.30772634,42.4791969,NaN,NaN,48.3504,NaN,NaN,28.104000064864866,NaN,44.0157312,NaN,NaN,NaN,NaN,NaN,41.1498947,33.5641,33.40286,29.80256,33.609849999999994,NaN,31.85682408888889,NaN,33.55344,NaN
NaN,31.185015,NaN,30.349438999999997,31.97905613333333,34.24384,33.67154,NaN,36.0788583,34.079827836430866,38.384023278688524,30.97333867272727,33.205012777777775,32.28780624210526,42.4222807423077,43.50298900588235,39.865343,32.21893644444444,38.75780681794872,41.393996754166665,42.86556656,36.469162600000004,40.270456412499996,36.47005245,NaN,44.78493003333333,NaN,41.80831106666667,NaN,37.436571099999995,44.045743566666665,NaN,35.190713,44.9694739,38.459498325,40.6133144,42.999419849999995,43.67435,33.71768167096774,34.380336448484854,35.50795559094489,NaN,35.5477538,37.18185406259352,37.803738469421496,35.5477538,32.154849999999996,27.729221782178215,34.93866115555556,36.9798608,29.136561697049178,30.9185702,NaN
30.06592,NaN,35.08886072727273,NaN,35.433637377777785,35.708821526315795,34.087594045103685,33.295161931818186,35.5477538,NaN,35.46967863515152,30.05911333333334,31.695965882352947,29.94556733333333,43.2237869,32.4422049,NaN,34.4522185,37.42922420000001,42.842904225,41.120390416666666,45.7055203,22.1607,39.9785584,NaN,19.8848238,NaN,38.080504714285716,47.2046424,39.167,NaN,NaN,NaN,32.08900569166667,39.1981266,NaN,32.4422049,39.14294475,NaN,39.62046289244113,36.152837628571426,NaN,35.3644159,36.75577289565218,NaN,NaN,37.49713598786611,29.60922682119205,35.03605912727273,38.24191,30.26037,29.5799,35.1456398
30.26037,35.98196182857143,32.8125013,33.84153632824859,35.400497,35.5477538,35.988587519999996,35.34352096153846,35.5477538,31.949424999999998,33.2972744,31.838179071428574,33.40611669565217,31.144895789473683,38.401318245945944,40.64657312938856,40.283363925,36.57991705,34.041666158823524,40.978917491428575,39.5103302,41.85619500000001,44.641444613333334,44.167692377777776,44.00948578947367,42.46303268571429,39.64140096666667,38.970860264516126,35.22237353333333,NaN,34.3180461,38.37319866,39.72923333333333,39.81247746666667,43.0306197,39.307131399999996,39.558387666666675,39.7085154,34.87434965999999,NaN,33.3819815,38.9635129,NaN,NaN,43.1910498,NaN,39.2419444,34.417877999999995,NaN,NaN,NaN,30.0524539,33.755304653465345
NaN,33.40286,NaN,32.1091003,33.40286,28.555041400000004,28.1241479,35.2596,NaN,33.39235,28.359116533333335,28.506342549800795,35.385145,34.21339486969696,32.0862540952381,42.19468884578313,35.71082487142858,37.372022844444444,36.87815801739131,33.71392495694445,35.806398427272725,36.17656221875,37.89161364,43.27395199354838,34.32340379591837,40.5727193,38.980295717857146,42.09662315714286,28.124147899999997,38.15998203333333,36.01982876562501,32.3988382,37.33666304545454,34.0893717735849,35.263831926315795,42.584018285714286,34.90133841527777,39.855834825,37.360623284615386,43.450214475,35.22664025459459,34.513994791372546,43.1362275,35.13323710000001,40.92360512501804,33.985057080000004,38.99944953846154,38.1127472,34.8538424,28.124147900000004,35.199524780000004,NaN,34.551324758800526
32.52318833219512,NaN,29.55469875,32.326205,38.88918453333333,31.160864004347825,40.2770576,35.1913714469697,34.66383752062707,40.68647393391988,40.77019204158086,34.79416585217392,33.24727941,30.03688875,33.92248096666666,38.60014127,36.72292720952381,35.46860006046512,36.40649942033898,35.9774854776699,38.96935508421053,38.349231911538475,40.982496863636364,41.99435607142857,44.37270772,45.007802228571414,42.74683442499999,43.45065372142857,44.678471764705876,43.33542749285714,36.268103313888886,42.14574963333333,36.3156173,35.54538539761906,35.65904340909091,34.202647111111105,41.444753956626506,39.15278568518519,36.56588934,35.1332371,29.755312325000002,NaN,36.5678494,34.44624540588236,34.38541716923077,37.834219541941394,38.03262462793734,30.0500592,NaN,37.043340140000005,25.95798,NaN,NaN
32.40715465430712,36.859042186046516,30.102686666666667,31.538593545454546,29.9425825,31.67973670671463,32.17701,33.80312192113219,34.37371722580646,30.778867499999997,28.939644715999997,31.676886021739126,35.997775095702,31.349841323333333,32.94331625,43.09616255,38.93340247,39.77332114285714,40.478188124999996,36.89783355675675,40.563235457894734,43.681174075,41.7779722,38.923673012500004,41.3877844375,44.43235354081634,35.7670196,34.265769354545455,37.48425656551725,NaN,35.41243707916667,33.36189983333334,38.87557673333333,38.502130449999996,34.80703578888889,37.066582759999996,41.3603332,38.34320081052631,38.3610573295082,33.700918512499996,NaN,NaN,NaN,40.068893,32.793789149999995,41.14981249464251,32.79797207792208,33.824067590969264,29.92893,39.2419444,37.95198,NaN,28.13255
34.68642209090909,31.94952,38.1618748,30.6141172,30.577348617391305,27.99932403846154,34.64586217894737,29.5586926,32.8530912,29.621357234848485,29.304315555555554,36.40124010769231,32.345485778787875,34.027173325,41.93329936428571,32.34802836,38.38273672857143,34.18566955769231,33.91573990625,37.60413485714285,42.90739724210526,42.43339631764705,38.29458413333333,44.826269769999996,38.039421714285716,39.57043357692308,37.446996725,37.30455895555556,44.012023966666675,40.67455686666666,38.04008617142857,40.18049458,36.1163864,37.27170503333333,38.801031699999996,37.21854596666666,39.407200700000004,39.653644775,38.167115578817736,43.1633426,NaN,NaN,NaN,33.9522553,32.8530912,42.04177507692308,31.11346,28.2413544,39.1303,30.26037,NaN,30.282592491666666,34.85753
26.2353001,34.70727867857143,37.129658960396036,32.18472162835249,29.867305090909095,29.423752912087913,30.080428833333333,28.6412171,NaN,34.71511862853333,31.939287800000002,32.86785435241935,35.797497221732286,41.15834780780142,37.81199327272727,33.68978833571428,37.51200667727272,37.62118395909091,42.93259127272727,39.85690192,38.7188896,38.839443828571426,44.4997720875,43.676774609999995,43.80667040555555,43.13185425,48.56417501875001,37.97492311538461,44.814613,43.18258006,NaN,40.8127275,43.531589,38.688587174999995,37.204299559999995,35.581076025,37.56467805714285,37.3907081,40.377456566666666,38.30928369602649,34.579555379999995,33.6092095,38.38342192871665,38.27589,NaN,38.255493532692306,33.325966711111114,29.969423333333335,38.917298360000004,34.04104253206106,33.160515,37.73795128391168,26.417957472222223
32.13444243235294,32.47889884404762,31.199594923076923,32.372951439047625,38.67653,37.74836070725552,NaN,29.558515547546538,28.067876863543194,30.394820331250003,29.335622,33.24224642,33.57364843888889,40.618483887853486,39.40276912333333,40.171234999999996,38.532640282978726,39.82658856470589,39.98317991666666,42.02655901176471,42.95988486296296,43.3854217,41.44850791818181,42.55275621333333,43.38448712142856,43.5370095,43.111876808,41.351022472222226,42.24358593333333,43.186946500000005,42.04652303333334,40.697180777272735,34.11678661627907,41.9452176,41.0701665375,38.134757621621624,30.811224835714288,30.067450016521743,32.777040997916664,33.608426092857144,43.96252664248366,47.74821,37.233586579999994,35.19747476167664,NaN,41.14551370890377,28.97259649,36.69212032,36.863444952380945,30.38654377826087,32.34445361842105,38.03470066206609,33.95175
